id,source_id,collection,language,model,source_collection,unit_type,original,rewritten,delta,change_pct,known_failed_output
plainvoice-enrichment-svo-v3:44107b1d7e09ee85a88fc124,iterater-human-doc:5c5ebb0169638d2284fb80ad,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,241,228,-13,-5.394190871369298,False
plainvoice-enrichment-svo-v3:87f3c126d6353af555e4e4ac,iterater-human-doc:675215977c10f0d64f0c10ff,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,150,155,5,3.3333333333333437,False
plainvoice-enrichment-svo-v3:cf70be7b3aa6bfaaf166b424,iterater-human-doc:f1dbffec800876b8eeae08f5,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,68,77,9,13.235294117647056,False
plainvoice-enrichment-svo-v3:dafeb6a24827bb3367055bb7,iterater-human-doc:0a9933e6516912b730f7026e,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,206,199,-7,-3.398058252427183,False
plainvoice-enrichment-svo-v3:68d87e909f8aeebf1fd5fee2,iterater-human-doc:31abc0a9e17b44f4240c88d2,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,190,156,-34,-17.894736842105264,False
plainvoice-enrichment-svo-v3:fb88271aba2548727d7216e1,iterater-human-doc:ed801ee582ce2bace8b90c62,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,174,175,1,0.5747126436781658,False
plainvoice-enrichment-svo-v3:1f5447ca139194a7c20a6264,iterater-human-doc:1654e97148ff0d80d8eb7cc0,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,224,232,8,3.571428571428581,False
plainvoice-enrichment-svo-v3:cfef572437dd2badf2479d24,iterater-human-doc:1227ec1d181631d76692dc32,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,206,218,12,5.825242718446599,False
plainvoice-enrichment-svo-v3:625e58a22dc2a2dba633e841,iterater-human-doc:e7aab083de55bf63dc70259a,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,174,158,-16,-9.195402298850574,False
plainvoice-enrichment-svo-v3:7ca10eeb546b5a0efabee60e,iterater-human-doc:e157fda664f63c5262127751,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,87,86,-1,-1.1494252873563204,False
plainvoice-enrichment-svo-v3:81403d316de074c71872e7e5,iterater-human-doc:729072ad04f51a3d41c10cb9,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,170,155,-15,-8.823529411764708,False
plainvoice-enrichment-svo-v3:eebe4cc3cf9e3a7555533d59,iterater-human-doc:59184f4e8affc884a1fa0474,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,164,168,4,2.4390243902439046,False
plainvoice-enrichment-svo-v3:89e2630b6b967892ce11ecd9,iterater-human-doc:8628ad6457afdacbed85b60d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,205,201,-4,-1.9512195121951237,False
plainvoice-enrichment-svo-v3:c5fba45a32837c9d4ed0bd5d,iterater-human-doc:81553443968fbca1bdc14684,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,97,109,12,12.371134020618557,False
plainvoice-enrichment-svo-v3:a8cc320444e5804195c02cb2,iterater-human-doc:ca2af47c4f2c3ddf6941e536,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,211,203,-8,-3.791469194312791,False
plainvoice-enrichment-svo-v3:c33f2a57c708288a4463f5fa,iterater-human-doc:da15bbce4abc91ee9ab0d775,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,200,197,-3,-1.5000000000000013,False
plainvoice-enrichment-svo-v3:9aa96cab2669638c105a0a62,iterater-human-doc:d0e0bbd54d09d1820e78c3dc,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,132,163,31,23.484848484848484,False
plainvoice-enrichment-svo-v3:9e787258b7d3ec15b0156d9d,iterater-human-doc:2356941598a40590f8b9d738,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,182,163,-19,-10.439560439560436,False
plainvoice-enrichment-svo-v3:3d8a4fc9e207167ab11c451c,iterater-human-doc:e46f3690326b2d712e2fac64,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,144,142,-2,-1.388888888888884,False
plainvoice-enrichment-svo-v3:80fe5d70a9615fd73580f266,iterater-human-doc:dba12ae6e8a8430c66d22bea,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,114,120,6,5.263157894736836,False
plainvoice-enrichment-svo-v3:3373fc69ddab36bd54b68778,iterater-human-doc:e51d76a7bcb69c332962e669,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,150,161,11,7.333333333333325,False
plainvoice-enrichment-svo-v3:d389cdff9d4fe7e771a00bbe,iterater-human-doc:6621a52986ea506d37f95e6b,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,165,179,14,8.484848484848495,False
plainvoice-enrichment-svo-v3:f678f5bb0f561b64a5227cdf,iterater-human-doc:299de0d6e2e6f716d3ee7259,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,98,101,3,3.0612244897959107,False
plainvoice-enrichment-svo-v3:26514f79a9d52cd3e52089ae,iterater-human-doc:edd8636b3db0ceccb6544ed3,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,83,94,11,13.25301204819278,False
plainvoice-enrichment-svo-v3:8f227e5dd9194fb2f10d54f3,iterater-human-doc:7b0edd7bb893c93f538b5859,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,110,113,3,2.7272727272727337,False
plainvoice-enrichment-svo-v3:f87f12f07d0c0717e7e6ae86,iterater-human-doc:e100bdfbcde36c9034c9d524,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,97,100,3,3.092783505154628,False
plainvoice-enrichment-svo-v3:d7a82fda2acc674e6d5576e8,iterater-human-doc:93a389eea18780f06df6c77f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,139,119,-20,-14.388489208633093,False
plainvoice-enrichment-svo-v3:e7abac0167bb9b3aa308bfaf,iterater-human-doc:6b6648169deab31b3873f9d5,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,627,742,115,18.341307814992035,False
plainvoice-enrichment-svo-v3:6c615e95c1317a8fd7a97584,iterater-human-doc:c86fd7e45f459cc0b3118755,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,209,181,-28,-13.397129186602875,False
plainvoice-enrichment-svo-v2:649e14ee5f4ddb2f8482fc44,mcts-references:320f3a1623304598a7dc6b9d,ai-enrichment-diagnostics,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,17,15,-2,-11.764705882352944,False
plainvoice-enrichment-svo-v2:99b0098912965d211bcc1d82,iterater-human-doc:7de9d471f5dd14e5ed2b0c6f,ai-enrichment-diagnostics,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,48,44,-4,-8.333333333333337,False
plainvoice-enrichment-svo-v3:99b0098912965d211bcc1d82,iterater-human-doc:7de9d471f5dd14e5ed2b0c6f,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,48,50,2,4.166666666666674,False
plainvoice-enrichment-svo-v3:649e14ee5f4ddb2f8482fc44,mcts-references:320f3a1623304598a7dc6b9d,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,17,15,-2,-11.764705882352944,False
plainvoice-enrichment-svo-v3:9486c48eca02f1223d399ff2,code2doc:test-1,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,16,9,-7,-43.75,False
plainvoice-enrichment-svo-v3:45adc405fa48ade0b24d50f0,freshwiki:Vande_Bharat_Express,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,freshwiki,complete-downloaded-article,1477,1199,-278,-18.821936357481384,False
plainvoice-enrichment-svo-v3:33e073778a2256ebeb4d8cde,coggen-owid:owid_main_004,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,1962,1173,-789,-40.21406727828746,False
plainvoice-enrichment-svo-v3:7f70d8e3b793cfb94a36bc17,mcts-references:0a308b3c14e338cc1aa080d5,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,21,26,5,23.809523809523814,False
plainvoice-enrichment-svo-v3:07846427a6598da544d0c511,code2doc:test-10,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,24,32,8,33.33333333333333,False
plainvoice-enrichment-svo-v3:0397f2c3aa80a95bbe5ec4fe,iterater-human-doc:8ebff67af9551eda9d442d6d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,49,68,19,38.775510204081634,False
plainvoice-enrichment-svo-v3:c49f998d459f56356661c897,rewrite-article-v2:ruanyf-2018-complexity,ai-enrichment-articles,zh,google/gemini-2.5-flash-lite,rewrite-article-v2,complete-cleaned-source-article,883,1327,444,50.28312570781428,False
plainvoice-enrichment-svo-v3:cd4bd0969fd6aa7a47637d5d,coggen-owid:owid_main_002,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2243,1250,-993,-44.27106553722693,False
plainvoice-enrichment-svo-v3:482b1941e78dc251e4aef736,coggen-owid:owid_main_005,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2953,576,-2377,-80.49441246190315,False
plainvoice-enrichment-svo-v3:4be731fd2cdc2f74b2c542c1,coggen-owid:owid_main_003,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2839,1395,-1444,-50.862979922507925,False
plainvoice-enrichment-svo-v3:aa4b30199aa7cdc631864ad5,coggen-owid:owid_main_007,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2714,1011,-1703,-62.74871039056743,False
plainvoice-enrichment-svo-v3:ed674a3105fe01d08c3362cc,coggen-owid:owid_main_001,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2715,701,-2014,-74.18047882136281,False
plainvoice-enrichment-svo-v3:c36169c691854ae3b8b6287c,coggen-owid:owid_main_009,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,1938,699,-1239,-63.93188854489165,False
plainvoice-enrichment-svo-v3:2838e2bad86631cac8d91ac6,coggen-owid:owid_main_011,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2744,1593,-1151,-41.94606413994168,False
plainvoice-enrichment-svo-v3:9246cad810691f776509d140,coggen-owid:owid_main_008,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,3423,687,-2736,-79.9298860648554,False
plainvoice-enrichment-svo-v3:cab43e1785c396b28274adb3,coggen-owid:owid_main_010,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2361,904,-1457,-61.71113934773401,False
plainvoice-enrichment-svo-v3:0bd1a9c1d91a534c7f4ee294,coggen-owid:owid_main_013,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2411,1172,-1239,-51.38946495230194,False
plainvoice-enrichment-svo-v3:4c06e6f8f4904444bfab6f34,coggen-owid:owid_main_014,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2656,1067,-1589,-59.82680722891567,False
plainvoice-enrichment-svo-v3:8c78b497ecd379beefccda37,coggen-owid:owid_main_016,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2241,795,-1446,-64.52476572958501,False
plainvoice-enrichment-svo-v3:4fb8e8431ab4a43a1f1ab797,coggen-owid:owid_main_017,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,2868,1258,-1610,-56.136680613668055,False
plainvoice-enrichment-svo-v3:9e632608fd2ca3632a0b96e5,coggen-owid:owid_main_015,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,3223,1842,-1381,-42.848278001861615,False
plainvoice-enrichment-svo-v3:2642bc62cc6a24dccdebd88d,freshwiki:Edwards_Vacuum,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,freshwiki,complete-downloaded-article,2099,1850,-249,-11.86279180562172,False
plainvoice-enrichment-svo-v3:68d31c2616d399a6570c761d,coggen-owid:owid_main_018,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,coggen-owid,complete-downloaded-article,5653,2,-5651,-99.96462055545729,True
plainvoice-enrichment-svo-v3:5a56b3c3f7da1e8bb96ab42a,freshwiki:OceanGate,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,freshwiki,complete-downloaded-article,1852,1011,-841,-45.41036717062635,False
plainvoice-enrichment-svo-v3:fa2c8f316250758d6ddd4b3e,freshwiki:Febrile_seizure,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,freshwiki,complete-downloaded-article,1755,1059,-696,-39.65811965811966,False
plainvoice-enrichment-svo-v3:526292eb9a508782b346439f,freshwiki:Eukaryote,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,freshwiki,complete-downloaded-article,2455,3330,875,35.64154786150713,False
plainvoice-enrichment-svo-v3:6b1845041957cd9bd59b8999,code2doc:test-0,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,59,68,9,15.254237288135597,False
plainvoice-enrichment-svo-v3:16d4223620b8397b0e90fc1d,freshwiki:LK-99,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,freshwiki,complete-downloaded-article,2358,2006,-352,-14.927905004240882,False
plainvoice-enrichment-svo-v3:7c260cd31d4156f24cac4823,code2doc:test-11,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,56,54,-2,-3.57142857142857,False
plainvoice-enrichment-svo-v3:d6ae36c5195f75ef132dee49,code2doc:test-12,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,23,27,4,17.391304347826097,False
plainvoice-enrichment-svo-v3:e1da298a3c23373311820151,code2doc:test-16,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,46,57,11,23.913043478260864,False
plainvoice-enrichment-svo-v3:6e5b6a066462982a3ae302de,code2doc:test-18,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,159,221,62,38.99371069182389,False
plainvoice-enrichment-svo-v3:b7a396b3aa0d4eb642ea4040,code2doc:test-19,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,111,110,-1,-0.9009009009009028,False
plainvoice-enrichment-svo-v3:63826c0eb9d2e4b37f502058,code2doc:test-2,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,54,49,-5,-9.259259259259256,False
plainvoice-enrichment-svo-v3:401da975f1d4e3d4db52185e,code2doc:test-3,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,51,78,27,52.941176470588225,False
plainvoice-enrichment-svo-v3:cd74e904399b6f46d8fad2b0,code2doc:test-4,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,31,64,33,106.4516129032258,False
plainvoice-enrichment-svo-v3:f8a1a6b3b53304f90ebf84b8,code2doc:test-6,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,23,25,2,8.695652173913038,False
plainvoice-enrichment-svo-v3:35bcf7903a25c6c1e8e4bc4c,code2doc:test-5,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,90,133,43,47.777777777777786,False
plainvoice-enrichment-svo-v3:19867ab1de47b63ff38f3fb4,code2doc:test-8,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,77,117,40,51.94805194805194,False
plainvoice-enrichment-svo-v3:de6aa70d28174cbb51f44f48,code2doc:test-9,ai-enrichment-units,en,google/gemini-2.5-flash-lite,code2doc,function-documentation-snippet,81,76,-5,-6.172839506172845,False
plainvoice-enrichment-svo-v3:b3d8107a064918e0f42eee25,freshwiki:Threads_(social_network),ai-enrichment-articles,en,google/gemini-2.5-flash-lite,freshwiki,complete-downloaded-article,1755,1530,-225,-12.82051282051282,False
plainvoice-enrichment-svo-v3:e43ba7230f63ed2a10ec726b,freshwiki:Rock-climbing_equipment,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,freshwiki,complete-downloaded-article,2536,1525,-1011,-39.86593059936908,False
plainvoice-enrichment-svo-v3:de7fba07d20cab3bc2db2d36,freshwiki:SpaceX_Starship_Integrated_Flight_Test,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,freshwiki,complete-downloaded-article,2848,1627,-1221,-42.87219101123596,False
plainvoice-enrichment-svo-v3:df132d2f9f6ad20b837cf135,rewrite-article-v2:stripe-current-idempotency,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,rewrite-article-v2,complete-cleaned-source-article,355,337,-18,-5.0704225352112715,False
plainvoice-enrichment-svo-v3:c9a72ecfd94a8ae901be87bf,iterater-human-doc:5e6b5c146bd3ebb4bcc155d5,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,185,191,6,3.2432432432432323,False
plainvoice-enrichment-svo-v3:5685e12ad7319e50c4c01d98,rewrite-article-v2:stripe-2017-idempotency,ai-enrichment-articles,en,google/gemini-2.5-flash-lite,rewrite-article-v2,complete-cleaned-source-article,1469,936,-533,-36.283185840707965,False
plainvoice-enrichment-svo-v3:7d58e0ce457da4a72069f1d0,rewrite-article-v2:ruanyf-2014-rest,ai-enrichment-articles,zh,google/gemini-2.5-flash-lite,rewrite-article-v2,complete-cleaned-source-article,1510,1278,-232,-15.364238410596032,False
plainvoice-enrichment-svo-v3:gemini-31-flash-lite:c49f998d459f56356661c897,rewrite-article-v2:ruanyf-2018-complexity,ai-enrichment-comparison,zh,google/gemini-3.1-flash-lite,rewrite-article-v2,complete-cleaned-source-article,883,722,-161,-18.233295583238963,False
plainvoice-enrichment-svo-v3:gemini-31-flash-lite:7d58e0ce457da4a72069f1d0,rewrite-article-v2:ruanyf-2014-rest,ai-enrichment-comparison,zh,google/gemini-3.1-flash-lite,rewrite-article-v2,complete-cleaned-source-article,1510,778,-732,-48.476821192052974,False
plainvoice-enrichment-svo-v3:gemini-31-flash-lite:7ec63786633909484224567f,rewrite-article-v2:hm-2011-memory,ai-enrichment-comparison,en,google/gemini-3.1-flash-lite,rewrite-article-v2,complete-cleaned-source-article,5644,632,-5012,-88.80226789510985,False
plainvoice-enrichment-svo-v3:gemini-31-flash-lite:5685e12ad7319e50c4c01d98,rewrite-article-v2:stripe-2017-idempotency,ai-enrichment-comparison,en,google/gemini-3.1-flash-lite,rewrite-article-v2,complete-cleaned-source-article,1469,530,-939,-63.9210347174949,False
plainvoice-enrichment-svo-v3:gemini-31-flash-lite:df132d2f9f6ad20b837cf135,rewrite-article-v2:stripe-current-idempotency,ai-enrichment-comparison,en,google/gemini-3.1-flash-lite,rewrite-article-v2,complete-cleaned-source-article,355,290,-65,-18.309859154929576,False
plainvoice-enrichment-svo-v3:gemini-31-flash-lite:84eb24ddd80d6780e72146f2,rewrite-article-v2:hm-2017-caution,ai-enrichment-comparison,en,google/gemini-3.1-flash-lite,rewrite-article-v2,complete-cleaned-source-article,10771,521,-10250,-95.16293751740785,False
